user_id,avg_rating,avg_noised_rating,rating_count,rating_variance,noised_count,noised_variance
759711,4.2,3.2,[0 0 1 2 2],0.56,[0 1 2 2 0],0.56
759729,3.1,3.5,[0 1 9 2 0],0.24,[1 1 2 7 1],1.08
759737,2.7,3.0,[ 4  8 10  1  3],1.3,[ 4  4  7 10  1],1.31
759761,3.3,3.5,[0 2 5 4 1],0.72,[0 2 5 2 3],1.08
759774,4.4,3.8,[0 0 1 1 3],0.64,[0 1 1 1 2],1.36
759800,3.2,3.6,[0 0 4 1 0],0.16,[0 0 3 1 1],0.64
759832,3.9,2.9,[0 0 3 4 2],0.54,[2 1 2 4 0],1.43
759865,3.8,4.0,[0 0 2 2 1],0.56,[0 1 0 2 2],1.2
759902,3.6,3.4,[0 1 8 4 3],0.75,[0 4 4 6 2],0.98
759944,3.5,3.9,[0 0 7 5 1],0.4,[0 1 3 5 4],0.84
759973,2.9,2.7,[1 3 5 0 2],1.36,[3 1 4 2 1],1.65
759985,3.9,3.5,[0 0 2 5 1],0.36,[1 1 1 3 2],1.75
760021,4.3,3.3,[0 0 1 0 2],0.89,[0 1 0 2 0],0.89
760027,4.4,4.0,[0 1 1 0 7],1.14,[1 0 1 3 4],1.56
760061,3.8,3.6,[1 0 0 2 2],2.16,[0 1 1 2 1],1.04
760072,4.4,3.6,[ 0  0  3 17 16],0.4,[ 3  3 11  7 12],1.57
760078,3.4,3.6,[0 2 1 3 1],1.1,[1 1 0 3 2],1.96
760099,4.2,3.8,[0 0 2 2 4],0.69,[0 0 4 2 2],0.69
760129,4.0,3.6,[0 2 2 8 6],0.89,[0 2 7 6 3],0.8
760146,4.3,3.3,[0 0 0 2 1],0.22,[0 0 2 1 0],0.22
760152,3.2,3.4,[0 1 6 1 1],0.62,[1 1 3 1 3],1.8
760155,3.0,3.5,[1 0 1 2 0],1.5,[1 0 1 0 2],2.75
760189,3.4,3.2,[0 0 3 2 0],0.24,[0 2 1 1 1],1.36
760211,3.1,3.2,[4 2 4 2 5],2.34,[1 3 6 6 1],0.97
760213,4.0,3.0,[0 0 0 2 0],0.0,[0 1 0 1 0],1.0
760237,3.4,3.5,[0 1 3 4 0],0.48,[0 1 4 1 2],1.0
760242,3.7,4.0,[0 0 1 2 0],0.22,[0 0 1 1 1],0.67
760262,4.4,4.1,[0 1 0 1 5],1.1,[0 0 1 4 2],0.41
760264,3.4,3.4,[0 1 3 2 1],0.82,[1 0 3 1 2],1.67
760271,4.0,4.2,[0 0 2 1 2],0.8,[0 0 0 4 1],0.16
760319,4.0,4.2,[0 0 1 2 1],0.5,[0 0 0 3 1],0.19
760320,3.9,4.0,[0 1 0 7 1],0.54,[1 0 1 3 4],1.56
760390,4.2,4.2,[0 0 0 9 3],0.19,[0 1 0 6 5],0.69
760399,3.2,2.2,[1 0 0 3 0],1.69,[1 1 2 0 0],0.69
760433,4.8,3.8,[0 0 0 1 4],0.16,[0 0 1 4 0],0.16
760436,3.8,3.8,[0 0 2 2 1],0.56,[0 0 3 0 2],0.96
760448,3.2,2.8,[0 0 3 1 0],0.19,[1 0 2 1 0],1.19
760455,4.8,4.2,[0 0 0 1 3],0.19,[0 0 1 1 2],0.69
760481,2.9,3.4,[ 1  7 13  5  1],0.74,[ 1  3 11  8  4],0.98
760484,3.6,3.8,[0 0 3 1 1],0.64,[0 0 1 4 0],0.16
760490,3.4,4.2,[1 1 3 3 2],1.44,[0 1 1 3 5],0.96
760534,3.4,3.8,[0 2 2 4 1],0.91,[0 2 1 3 3],1.28
760540,3.8,2.8,[0 0 2 3 1],0.47,[1 2 0 3 0],1.47
760558,4.0,3.3,[0 0 1 1 1],0.67,[0 1 0 2 0],0.89
760565,3.9,3.7,[0 1 1 3 2],0.98,[1 1 0 2 3],2.2
760575,3.9,3.6,[0 1 2 3 3],0.99,[0 1 3 4 1],0.69
760579,4.0,4.0,[0 1 0 1 2],1.5,[0 0 1 2 1],0.5
760580,3.7,3.3,[0 0 3 2 1],0.56,[0 3 0 1 2],1.89
760605,3.0,3.6,[1 1 6 1 1],1.0,[1 0 2 6 1],1.04
760615,3.7,3.7,[0 0 4 5 1],0.41,[1 0 2 5 2],1.21
760635,3.3,3.7,[0 1 1 0 1],1.56,[0 0 2 0 1],0.89
760643,3.3,2.8,[0 1 5 4 0],0.41,[1 3 4 1 1],1.16
760702,4.1,3.9,[ 0  0  2 12  4],0.32,[0 1 4 9 4],0.65
760704,3.8,3.2,[0 1 0 3 1],0.96,[1 0 2 1 1],1.76
760733,3.5,3.5,[2 1 4 6 4],1.54,[ 1  1  4 10  1],0.84
760774,3.3,3.2,[1 6 1 3 5],1.96,[4 1 2 5 4],2.31
760811,4.3,4.7,[0 0 0 2 1],0.22,[0 0 0 1 2],0.22
760816,3.0,3.5,[1 0 1 2 0],1.5,[1 0 1 0 2],2.75
760820,4.5,3.8,[0 0 0 2 2],0.25,[0 0 2 1 1],0.69
760824,5.0,4.0,[0 0 0 0 1],0.0,[0 0 0 1 0],0.0
760837,4.3,3.8,[ 0  2  1  5 11],0.95,[0 1 6 8 4],0.69
760867,4.2,3.3,[0 0 2 1 3],0.81,[1 0 2 2 1],1.56
760921,4.8,4.8,[0 0 0 1 3],0.19,[0 0 0 1 3],0.19
760923,3.8,3.8,[0 1 0 2 1],1.19,[0 0 1 3 0],0.19
760924,3.6,3.3,[ 0  2 13  5  6],0.86,[ 1  4 12  4  5],1.14
760943,2.6,3.5,[9 4 6 6 2],1.8,[1 3 9 9 5],1.06
760944,3.8,3.3,[ 0  1  0 10  0],0.33,[2 1 2 4 2],1.83
760949,4.5,4.0,[0 0 0 1 1],0.25,[0 0 0 2 0],0.0
760960,3.3,3.3,[1 0 0 1 1],2.89,[0 1 0 2 0],0.89
760993,3.2,3.5,[0 2 1 3 0],0.81,[0 0 3 3 0],0.25
761014,3.3,3.2,[1 3 2 2 3],1.83,[0 3 4 3 1],0.88
761020,4.1,3.8,[0 0 2 4 3],0.54,[0 1 2 4 2],0.84
761063,3.6,3.6,[0 1 1 2 1],1.04,[0 2 0 1 2],1.84
761132,5.0,4.5,[0 0 0 0 2],0.0,[0 0 0 1 1],0.25
761135,4.1,3.5,[0 0 3 4 4],0.63,[0 3 3 1 4],1.52
761167,4.0,3.4,[0 0 3 1 3],0.86,[0 1 3 2 1],0.82
761176,4.6,3.6,[0 0 0 2 3],0.24,[0 1 1 2 1],1.04
761185,3.5,4.5,[0 0 1 1 0],0.25,[0 0 0 1 1],0.25
761197,3.4,3.1,[0 1 3 5 0],0.47,[1 1 4 2 1],1.21
761206,4.3,3.5,[0 0 1 6 4],0.38,[2 0 2 4 3],1.88
761220,3.5,3.4,[1 1 4 6 2],1.11,[1 3 2 5 3],1.53
761256,3.3,3.7,[0 0 2 1 0],0.22,[0 1 0 1 1],1.56
761260,3.8,4.0,[0 0 2 1 1],0.69,[0 0 1 2 1],0.5
761292,4.3,4.2,[0 0 1 2 3],0.56,[0 0 1 3 2],0.47
761364,4.2,2.8,[0 0 1 1 2],0.69,[1 0 2 1 0],1.19
761371,3.3,3.5,[0 3 9 7 1],0.61,[2 2 4 7 5],1.55
761375,2.8,2.6,[0 2 2 1 0],0.56,[0 2 3 0 0],0.24
761378,3.9,3.4,[0 1 1 3 2],0.98,[1 1 1 2 2],1.96
761379,3.1,3.4,[ 0  3 13  6  0],0.39,[ 0  2 10  9  1],0.51
761382,3.5,3.5,[0 0 6 4 1],0.43,[0 2 2 6 1],0.79
761403,3.6,3.6,[1 1 4 8 3],1.05,[1 1 6 5 4],1.18
761425,3.8,3.2,[0 0 2 1 1],0.69,[1 0 1 1 1],2.19
761430,4.2,4.0,[2 0 0 0 8],2.56,[0 0 3 4 3],0.6
761431,3.8,3.6,[0 0 4 5 2],0.51,[0 3 1 4 3],1.32
761450,3.7,3.7,[0 0 1 2 0],0.22,[0 0 1 2 0],0.22
761458,3.0,3.3,[ 0  2 11  2  0],0.27,[1 1 7 4 2],1.02
761471,4.5,3.7,[0 0 2 3 9],0.54,[1 1 3 5 4],1.35
761476,2.8,3.4,[ 3  4 10  4  1],1.06,[2 3 7 4 6],1.61
761478,3.2,3.4,[0 5 4 6 1],0.9,[1 3 4 4 4],1.5
761481,3.0,2.3,[1 0 0 2 0],2.0,[1 0 2 0 0],0.89
761492,4.3,4.0,[0 0 1 0 2],0.89,[0 1 0 0 2],2.0
761524,4.6,3.5,[0 0 1 3 9],0.39,[1 0 5 5 2],1.02
761570,3.0,3.5,[0 0 2 0 0],0.0,[0 0 1 1 0],0.25
761580,3.6,4.0,[0 0 3 1 1],0.64,[0 1 0 2 2],1.2
761585,3.8,3.6,[ 0  0  5 14  1],0.26,[ 1  1  4 12  2],0.83
761594,3.3,3.6,[1 3 4 3 3],1.49,[1 1 2 9 1],0.96
761595,3.6,3.4,[1 2 1 9 2],1.17,[2 1 4 5 3],1.57
761609,3.0,3.1,[0 1 6 1 0],0.25,[1 0 4 3 0],0.86
761623,4.0,3.8,[0 0 1 2 1],0.5,[0 0 2 1 1],0.69
761647,5.0,4.0,[0 0 0 0 2],0.0,[0 0 0 2 0],0.0
761686,3.6,3.7,[0 3 0 5 2],1.24,[2 1 0 2 5],2.61
761733,3.4,3.6,[0 0 3 2 0],0.24,[0 1 1 2 1],1.04
761741,4.1,3.8,[ 1  1  4  2 10],1.5,[0 2 6 4 6],1.06
761772,2.8,4.0,[0 1 3 0 0],0.19,[0 0 2 0 2],1.0
761782,4.6,4.1,[0 1 0 1 7],0.91,[0 0 2 4 3],0.54
761787,3.4,3.7,[1 2 4 6 2],1.17,[1 2 3 4 5],1.56
761806,3.1,3.2,[0 2 3 3 0],0.61,[0 1 4 3 0],0.44
761851,4.0,3.0,[0 0 0 1 0],0.0,[0 0 1 0 0],0.0
761883,3.7,3.8,[1 0 1 2 2],1.89,[0 1 1 2 2],1.14
761926,3.4,3.6,[0 1 9 1 3],0.82,[1 2 2 6 3],1.39
761938,3.9,3.5,[0 1 3 3 4],0.99,[1 2 2 2 4],1.88
761972,3.0,2.5,[2 0 6 2 1],1.27,[4 0 4 3 0],1.52
761997,3.4,3.4,[1 1 4 3 2],1.32,[1 1 3 5 1],1.14
761998,4.0,3.3,[ 0  0  5 16  5],0.38,[ 3  3  6 10  4],1.46
762001,2.8,2.8,[0 2 1 1 0],0.69,[2 0 0 1 1],3.19
762010,3.0,3.0,[0 1 1 1 0],0.67,[0 1 1 1 0],0.67
762028,4.7,3.8,[0 0 0 2 4],0.22,[0 0 2 3 1],0.47
762066,4.4,3.8,[0 0 0 3 2],0.24,[0 0 2 2 1],0.56
762076,3.6,3.4,[0 1 3 1 2],1.1,[1 1 1 2 2],1.96
762102,4.3,4.0,[0 0 1 0 2],0.89,[0 1 0 0 2],2.0
762108,3.2,4.3,[1 0 2 3 0],1.14,[0 0 1 2 3],0.56
762111,2.9,2.9,[1 1 4 2 0],0.86,[2 1 2 2 1],1.86
762145,3.8,3.6,[0 2 2 5 4],1.05,[0 3 3 3 4],1.31
762165,3.3,3.3,[3 2 7 6 4],1.56,[2 2 9 5 4],1.31
762177,4.7,4.3,[0 0 0 1 2],0.22,[0 0 0 2 1],0.22
762194,3.2,3.9,[6 0 0 1 7],3.74,[0 1 4 5 4],0.84
762240,3.8,3.4,[0 0 1 4 0],0.16,[0 0 3 2 0],0.24
762249,3.0,5.0,[0 0 1 0 0],0.0,[0 0 0 0 1],0.0
762260,3.2,2.9,[ 1  0 11  5  0],0.5,[1 6 5 3 2],1.23
762263,2.0,1.5,[1 0 1 0 0],1.0,[1 1 0 0 0],0.25
762290,3.6,3.0,[0 2 1 3 2],1.23,[1 1 4 1 1],1.25
762318,3.1,3.4,[1 3 3 4 1],1.24,[1 3 2 2 4],1.91
762320,4.2,3.8,[0 1 1 2 5],1.06,[1 0 2 3 3],1.51
762324,2.8,3.0,[0 3 1 0 1],1.36,[1 1 1 1 1],2.0
762355,3.5,3.5,[0 1 1 1 1],1.25,[0 0 2 2 0],0.25
762360,4.7,4.7,[0 0 0 1 2],0.22,[0 0 0 1 2],0.22
762363,3.3,3.7,[1 1 1 1 2],2.22,[0 1 2 1 2],1.22
762364,4.5,4.0,[0 0 0 1 1],0.25,[0 0 0 2 0],0.0
762365,3.3,3.0,[0 0 2 1 0],0.22,[0 0 3 0 0],0.0
762369,3.2,3.5,[4 2 5 6 4],1.87,[1 4 4 8 4],1.3
762390,5.0,4.3,[0 0 0 0 3],0.0,[0 0 0 2 1],0.22
762414,3.5,3.7,[0 0 3 3 0],0.25,[0 0 2 4 0],0.22
762432,2.8,4.4,[0 1 4 0 0],0.16,[0 0 1 1 3],0.64
762440,3.8,3.4,[1 0 1 4 2],1.44,[1 1 1 4 1],1.48
762511,3.7,3.8,[0 1 4 5 2],0.72,[0 3 1 4 4],1.35
762525,3.8,3.7,[0 0 4 3 2],0.62,[0 1 3 3 2],0.89
762569,4.2,3.7,[0 0 1 3 2],0.47,[0 2 0 2 2],1.56
762612,4.3,3.3,[0 0 2 0 4],0.89,[1 1 0 3 1],1.89
762621,3.8,4.2,[1 0 1 1 3],2.14,[0 1 0 2 3],1.14
762626,4.8,3.0,[0 0 0 1 3],0.19,[1 0 1 2 0],1.5
762639,3.0,3.1,[0 3 2 3 0],0.75,[0 3 2 2 1],1.11
762642,4.0,3.8,[0 0 0 5 0],0.0,[0 0 2 2 1],0.56
762650,4.0,4.0,[0 0 1 3 1],0.4,[0 1 0 2 2],1.2
762651,3.9,3.9,[1 1 1 8 5],1.18,[0 2 4 4 6],1.11
762667,3.0,3.8,[2 0 1 0 2],3.2,[1 0 0 2 2],2.16
762679,3.3,3.0,[0 1 2 3 0],0.56,[1 0 3 2 0],1.0
762689,3.4,2.8,[2 1 2 3 3],2.05,[2 3 3 1 2],1.79
762713,3.4,3.6,[1 0 2 3 1],1.39,[1 1 1 1 3],2.24
762715,4.1,3.8,[ 0  0  0 10  1],0.08,[0 1 3 4 3],0.88
762717,4.4,3.6,[0 0 0 4 3],0.24,[1 0 0 6 0],1.1
762718,2.5,2.3,[1 3 1 0 1],1.58,[3 1 0 1 1],2.56
762742,5.0,2.0,[0 0 0 0 1],0.0,[0 1 0 0 0],0.0
762779,4.0,4.0,[0 0 1 2 1],0.5,[0 0 1 2 1],0.5
762783,2.8,3.7,[0 2 3 1 0],0.47,[1 0 1 2 2],1.89
762796,3.6,3.7,[0 0 3 4 0],0.24,[1 0 2 1 3],1.92
762808,3.5,3.3,[0 0 6 3 1],0.45,[1 0 4 5 0],0.81
762835,3.9,3.5,[0 0 7 6 6],0.68,[0 3 7 5 4],0.99
762846,3.1,3.2,[0 3 5 0 2],1.09,[1 1 4 3 1],1.16
762850,3.6,3.2,[0 0 2 3 0],0.24,[0 2 0 3 0],0.96
762874,3.5,3.2,[0 0 2 2 0],0.25,[0 1 1 2 0],0.69
762887,5.0,5.0,[0 0 0 0 2],0.0,[0 0 0 0 2],0.0
762981,3.5,3.1,[0 1 3 3 1],0.75,[2 0 2 3 1],1.86
762987,3.0,3.5,[0 1 2 1 0],0.5,[1 0 0 2 1],2.25
762998,3.5,3.2,[0 3 7 8 2],0.75,[3 1 8 6 2],1.33
762999,3.1,3.4,[ 0  6 11  7  1],0.67,[2 5 4 8 6],1.61
763012,3.1,3.0,[0 2 3 3 0],0.61,[0 3 3 1 1],1.0
763069,4.3,3.3,[0 0 2 2 5],0.67,[1 1 3 2 2],1.56
763091,3.7,3.7,[0 1 1 3 1],0.89,[1 0 0 4 1],1.56
763145,4.0,4.0,[0 0 3 1 3],0.86,[0 0 2 3 2],0.57
763153,3.8,4.2,[0 0 1 4 0],0.16,[0 0 0 4 1],0.16
763154,3.8,3.5,[1 0 1 1 3],2.14,[1 0 1 3 1],1.58
763155,2.0,3.0,[1 1 1 0 0],0.67,[1 0 1 0 1],2.67
763160,3.4,2.9,[0 4 3 4 3],1.24,[3 2 4 3 2],1.78
763170,3.3,2.7,[0 0 2 1 0],0.22,[0 1 2 0 0],0.22
763178,3.5,3.6,[1 0 3 2 2],1.5,[1 0 3 1 3],1.73
763193,3.4,3.8,[ 1  1 13  6  4],0.89,[ 0  5  3 10  7],1.14
763219,3.7,3.0,[0 0 1 2 0],0.22,[1 0 0 2 0],2.0
763224,3.7,3.7,[0 0 1 2 0],0.22,[0 1 0 1 1],1.56
763240,3.8,3.1,[ 1  1  7 11  6],0.95,[ 4  1 12  6  3],1.33
763254,4.0,4.2,[0 0 1 4 1],0.33,[0 0 2 1 3],0.81
763257,4.3,4.0,[0 0 0 2 1],0.22,[0 0 1 1 1],0.67
763272,3.0,3.6,[1 2 4 2 1],1.2,[0 0 5 4 1],0.44
763287,3.6,3.6,[1 2 6 5 5],1.3,[0 3 5 7 4],0.97
763291,4.1,3.6,[0 0 3 0 4],0.98,[1 0 2 2 2],1.67
763297,4.0,4.0,[0 1 2 5 4],0.83,[0 2 2 2 6],1.33
763298,4.1,4.0,[0 0 1 5 2],0.36,[0 0 3 2 3],0.75
763309,5.0,4.7,[0 0 0 0 3],0.0,[0 0 0 1 2],0.22
763329,3.4,4.0,[0 0 3 2 0],0.24,[0 0 2 1 2],0.8
763337,4.1,3.8,[ 3  0  1  0 12],2.48,[2 1 2 5 6],1.81
763452,3.6,3.2,[0 0 3 1 1],0.64,[1 0 1 3 0],1.36
763484,3.9,3.3,[0 0 2 4 1],0.41,[1 0 3 2 1],1.35
763496,3.5,3.7,[0 3 4 6 2],0.92,[ 1  2  0 10  2],1.16
763529,4.1,3.9,[0 0 2 2 3],0.69,[0 0 2 4 1],0.41
763551,3.8,3.7,[ 0  3  4 10  5],0.9,[ 1  1  6 10  4],0.94
763570,3.3,4.0,[0 0 5 2 0],0.2,[0 1 2 0 4],1.43
763571,3.4,3.6,[ 0  1 11  9  0],0.33,[3 1 5 4 8],1.95
763596,4.3,3.5,[0 0 1 2 3],0.56,[1 0 1 3 1],1.58
763602,4.5,3.0,[0 0 0 1 1],0.25,[1 0 0 0 1],4.0
763638,3.3,2.7,[1 0 1 4 0],1.22,[2 0 2 2 0],1.56
763667,3.2,2.2,[0 0 3 1 0],0.19,[2 0 1 1 0],1.69
763702,3.6,3.0,[1 0 2 5 1],1.14,[3 1 1 1 3],2.89
763725,3.0,4.3,[0 1 1 1 0],0.67,[0 0 1 0 2],0.89
763729,4.1,3.3,[0 1 1 3 4],0.99,[1 2 1 3 2],1.78
763770,2.5,2.8,[2 1 1 2 0],1.58,[1 2 0 3 0],1.47
763779,3.9,3.7,[0 1 7 1 8],1.11,[1 3 3 3 7],1.74
763836,3.4,3.0,[1 0 2 3 1],1.39,[1 2 1 2 1],1.71
763840,4.3,3.5,[ 0  0  3  8 10],0.51,[2 1 7 7 4],1.3
763849,3.2,4.0,[0 2 0 3 0],0.96,[0 0 1 3 1],0.4
763874,3.7,3.5,[1 0 1 2 2],1.89,[1 1 1 0 3],2.58
763886,3.8,3.6,[0 0 1 4 0],0.16,[1 0 1 1 2],2.24
763898,4.3,4.3,[0 0 1 0 2],0.89,[0 0 0 2 1],0.22
763924,3.0,3.5,[0 2 2 2 0],0.67,[1 1 0 2 2],2.25
763941,4.0,3.8,[0 0 1 2 1],0.5,[0 0 2 1 1],0.69
763967,3.7,3.7,[0 2 4 3 4],1.14,[0 1 5 4 3],0.83
763981,4.4,3.2,[0 0 2 1 5],0.73,[1 1 2 3 1],1.44
764038,3.9,4.3,[0 0 2 4 1],0.41,[0 0 2 1 4],0.78
764040,3.9,3.7,[ 0  1  5 10  5],0.66,[ 1  1  5 10  4],0.97
764126,3.7,3.5,[ 0  0  4 11  0],0.2,[3 1 2 4 5],2.25
764156,4.0,4.0,[0 1 0 1 2],1.5,[0 0 0 4 0],0.0
764200,2.7,3.3,[0 2 0 1 0],0.89,[0 0 2 1 0],0.22
764236,3.6,4.4,[0 1 1 2 1],1.04,[0 0 1 1 3],0.64
764300,3.2,3.6,[2 2 4 3 3],1.74,[2 1 1 6 4],1.8
764317,3.1,2.8,[1 4 2 1 3],1.9,[4 0 3 2 2],2.33
764343,3.8,3.8,[0 0 4 6 2],0.47,[1 2 0 4 5],1.81
764373,4.1,4.0,[0 0 2 4 3],0.54,[1 0 1 3 4],1.56
764390,2.9,3.2,[1 4 2 3 1],1.36,[1 1 5 3 1],1.06
764440,4.0,3.2,[0 0 1 4 1],0.33,[1 0 2 3 0],1.14
764445,3.9,3.9,[0 0 4 1 3],0.86,[0 1 1 4 2],0.86
764469,3.7,3.2,[0 0 2 4 0],0.22,[0 0 5 1 0],0.14
764513,3.4,3.0,[0 1 2 1 1],1.04,[0 2 1 2 0],0.8
764514,4.2,3.2,[0 0 1 2 2],0.56,[1 0 2 1 1],1.76
764560,3.1,3.7,[0 4 8 5 0],0.53,[ 0  0 10  2  5],0.8
764566,3.5,4.0,[0 0 1 1 0],0.25,[0 0 1 0 1],1.0
764574,3.0,2.8,[0 1 2 1 0],0.5,[1 0 2 1 0],1.19
764583,3.1,3.5,[1 7 3 7 2],1.29,[2 3 4 5 6],1.75
764651,4.2,4.2,[1 0 0 1 4],2.14,[0 0 2 1 3],0.81
764656,3.3,3.8,[0 1 2 3 0],0.56,[0 0 1 5 0],0.14
764680,3.8,4.0,[0 2 0 0 3],2.16,[0 1 0 2 2],1.2
764709,4.6,3.9,[0 0 0 3 4],0.24,[1 0 1 2 3],1.84
764713,3.2,3.6,[0 1 2 2 0],0.56,[0 0 2 3 0],0.24
764750,4.0,3.4,[0 0 3 2 3],0.75,[1 1 2 2 2],1.73
764770,4.6,4.0,[0 0 1 1 5],0.53,[0 0 2 3 2],0.57
764785,3.2,3.3,[ 3  4 13 11  3],1.1,[ 2  5 12 10  5],1.16
764786,3.8,4.2,[0 1 2 0 3],1.47,[1 0 0 1 4],2.14
764851,3.4,3.2,[0 1 1 3 0],0.64,[0 1 2 2 0],0.56
764867,3.6,3.3,[0 1 3 4 1],0.69,[2 1 0 4 2],2.22
764882,3.0,3.2,[1 0 2 0 1],2.0,[1 0 1 1 1],2.19
764887,3.8,3.4,[0 0 2 2 1],0.56,[0 1 2 1 1],1.04
764896,3.5,3.7,[0 0 7 2 2],0.61,[1 0 2 6 2],1.11
764898,3.2,3.0,[0 1 2 0 1],1.19,[0 2 0 2 0],1.0
764910,3.3,3.5,[0 1 3 1 1],0.89,[0 1 2 2 1],0.92
764914,2.9,2.9,[1 3 5 4 0],0.84,[2 2 5 3 1],1.3
764939,3.2,4.0,[0 0 4 1 0],0.16,[0 1 0 2 2],1.2
764945,4.0,3.6,[0 0 7 5 7],0.74,[1 2 5 6 5],1.29
764958,3.0,3.5,[1 1 0 1 1],2.5,[0 0 3 0 1],0.75
764978,4.2,3.9,[0 0 2 4 4],0.56,[0 2 2 1 5],1.49
765006,3.8,3.5,[0 0 2 3 1],0.47,[0 0 3 3 0],0.25
765032,4.0,4.0,[0 0 1 2 1],0.5,[0 0 0 4 0],0.0
765055,4.0,3.7,[1 0 1 4 4],1.4,[1 1 1 4 3],1.61
765056,3.3,3.3,[1 1 0 3 1],1.89,[0 1 2 3 0],0.56
765066,3.2,3.6,[0 1 8 4 0],0.33,[1 1 3 5 3],1.31
765086,3.8,4.0,[0 0 3 0 2],0.96,[0 1 0 2 2],1.2
765090,4.5,3.5,[ 1  0  1  1 12],1.18,[1 2 4 4 4],1.45
765126,3.2,3.8,[0 2 5 0 2],1.06,[1 1 1 2 4],1.95
765129,3.8,3.7,[0 1 3 8 2],0.6,[1 2 1 6 4],1.49
765132,3.7,4.0,[0 0 3 2 1],0.56,[0 0 1 4 1],0.33
765141,3.4,3.6,[0 1 2 4 0],0.53,[1 0 1 4 1],1.39
765159,3.5,3.2,[0 1 5 6 1],0.56,[2 1 4 4 2],1.56
765164,4.3,4.2,[0 1 0 1 4],1.22,[0 0 1 3 2],0.47
765168,3.7,3.8,[0 0 2 4 0],0.22,[0 0 3 1 2],0.81
765196,4.0,3.1,[0 0 1 5 1],0.29,[1 1 2 2 1],1.55
765201,4.0,3.0,[0 1 0 2 2],1.2,[1 1 1 1 1],2.0
765265,4.0,3.8,[0 0 2 7 2],0.36,[1 0 2 5 3],1.24
765279,3.9,3.1,[ 0  0  5 10  4],0.47,[3 2 6 7 1],1.31
765292,3.4,2.9,[1 2 1 1 3],2.23,[2 1 2 2 1],1.86
765306,3.8,3.2,[0 0 5 5 3],0.59,[2 2 4 2 3],1.82
765311,3.8,3.8,[0 0 3 0 2],0.96,[0 0 2 2 1],0.56
765313,3.7,3.4,[0 0 2 5 0],0.2,[0 1 3 2 1],0.82
765331,2.9,3.4,[ 5  5 11  3  4],1.55,[3 4 7 8 6],1.59
765336,3.2,3.8,[0 1 2 2 0],0.56,[0 1 1 1 2],1.36
765430,3.5,3.5,[0 0 1 1 0],0.25,[0 0 1 1 0],0.25
765441,3.3,3.3,[1 1 6 7 0],0.73,[5 0 0 5 5],2.89
765444,3.2,3.2,[1 0 0 3 0],1.69,[0 1 1 2 0],0.69
765473,3.0,3.2,[0 2 2 2 0],0.67,[1 0 2 3 0],1.14
765476,3.7,3.3,[0 0 3 6 0],0.22,[0 1 4 4 0],0.44
765484,3.2,3.7,[3 2 6 4 4],1.75,[0 2 6 7 4],0.85
765489,3.8,3.7,[1 0 1 1 3],2.14,[1 1 0 1 3],2.56
765507,3.6,3.7,[0 1 3 1 2],1.1,[1 1 0 2 3],2.2
765512,3.0,2.8,[0 2 1 2 0],0.8,[1 1 2 0 1],1.76
765521,3.8,3.7,[0 0 2 3 1],0.47,[0 2 0 2 2],1.56
765527,4.0,4.3,[0 0 1 1 1],0.67,[0 0 0 2 1],0.22
765528,3.4,3.0,[1 1 0 1 2],2.64,[2 0 0 2 1],2.8
765530,4.1,3.9,[0 0 0 6 1],0.12,[0 0 3 2 2],0.69
765542,2.3,2.2,[2 1 2 1 0],1.22,[3 1 0 2 0],1.81
765590,3.6,3.6,[0 0 3 1 1],0.64,[0 0 3 1 1],0.64
765591,3.6,3.2,[0 1 4 7 1],0.54,[3 0 5 2 3],1.98
765594,3.2,3.2,[4 1 2 1 5],2.9,[3 2 2 1 5],2.64
765596,3.0,4.5,[0 1 0 1 0],1.0,[0 0 0 1 1],0.25
765621,3.8,3.6,[0 0 2 2 1],0.56,[0 2 0 1 2],1.84
765625,4.2,4.0,[0 0 1 1 2],0.69,[0 0 2 0 2],1.0
765632,3.5,4.2,[0 1 0 3 0],0.75,[0 0 1 1 2],0.69
765633,3.3,3.0,[0 1 6 5 0],0.39,[2 3 3 1 3],2.0
765638,3.9,3.9,[0 1 0 5 1],0.69,[0 2 0 2 3],1.55
765640,3.5,3.1,[0 1 4 6 0],0.43,[0 3 4 4 0],0.63
765643,4.2,3.6,[0 0 0 6 2],0.19,[2 0 0 3 3],2.48
765648,3.8,3.0,[0 0 3 4 1],0.44,[0 3 3 1 1],1.0
765680,3.1,3.4,[0 2 3 3 0],0.61,[1 0 3 3 1],1.23
765690,4.5,4.8,[0 0 1 0 3],0.75,[0 0 0 1 3],0.19
765756,4.3,3.3,[0 0 0 2 1],0.22,[0 1 1 0 1],1.56
765766,3.5,3.4,[2 2 5 8 4],1.39,[ 1  3  5 10  2],1.01
765781,3.8,3.7,[0 0 2 3 1],0.47,[0 0 2 4 0],0.22
765818,3.9,3.8,[0 0 2 7 1],0.29,[2 0 0 4 4],2.16
765857,3.8,3.4,[0 1 1 1 2],1.36,[0 0 3 2 0],0.24
765860,3.5,3.3,[0 4 2 7 2],1.05,[2 1 5 5 2],1.4
765868,3.8,3.8,[0 0 1 3 0],0.19,[0 1 0 2 1],1.19
765869,3.7,2.9,[0 4 4 4 6],1.33,[4 2 6 3 3],1.83
765929,4.2,3.8,[0 0 0 5 1],0.14,[0 0 2 3 1],0.47
765938,3.1,3.2,[ 0  3 17  3  1],0.41,[ 2  2 10  8  2],1.02
